DatasetID,year1,author1,y:Value,y,dy,x1:ResEn,x1(eV),dx1(eV),x2:IncEn,x2(eV),dx2(eV),x3:SecEn,x3(eV),dx3(eV),x4:Angle,x4(deg),dx4(deg),x5:Num,x5,dx5,x6:Other,x6,dx6,x7:Prod,ProdZA,ProdM,zaTarg1,Targ1,Proj,Emiss,Prod1,MF,MT,ReacType,Quant1,nx,indVars,Reacode
13530006,1993,B.K.Park+,Data(B/SR/EV),1.192e-6,1.07e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),8.8e+6,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.105e-6,1.034e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),9.3e+6,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.136e-6,1.044e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),9.8e+6,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.416e-6,1.171e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.03e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.669e-6,1.277e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.08e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.817e-6,1.335e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.13e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.734e-6,1.301e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.18e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.817e-6,1.331e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.23e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.473e-6,1.192e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.28e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.942e-6,1.377e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.33e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),2.084e-6,1.428e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.38e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.839e-6,1.336e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.43e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.832e-6,1.331e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.48e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.747e-6,1.297e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.53e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.425e-6,1.165e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.58e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.3e-6,1.107e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.63e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.459e-6,1.173e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.68e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.41e-6,1.151e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.73e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.147e-6,1.033e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.78e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.263e-6,1.084e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.83e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.111e-6,1.01e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.88e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.137e-6,1.022e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.93e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.029e-6,9.684e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),1.98e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.234e-6,1.065e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.03e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.279e-6,1.085e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.08e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.52e-6,1.186e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.13e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.691e-6,1.254e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.18e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.594e-6,1.217e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.23e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.406e-6,1.138e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.28e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.313e-6,1.1e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.33e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.291e-6,1.088e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.38e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.272e-6,1.081e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.43e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.252e-6,1.072e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.48e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.585e-6,1.213e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.53e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.354e-6,1.117e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.58e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.315e-6,1.101e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.63e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.304e-6,1.097e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.68e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),8.81e-7,8.96e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.73e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.429e-6,1.153e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.78e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.544e-6,1.201e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.83e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.351e-6,1.123e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.88e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.401e-6,1.144e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.93e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.451e-6,1.166e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),2.98e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.21e-6,1.061e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.03e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.463e-6,1.171e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.08e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.298e-6,1.1e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.13e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.181e-6,1.046e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.18e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.033e-6,9.773e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.23e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.471e-6,1.176e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.28e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.08e-6,9.988e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.33e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.166e-6,1.04e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.38e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.325e-6,1.113e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.43e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.295e-6,1.099e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.48e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.099e-6,1.009e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.53e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.422e-6,1.154e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.58e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.039e-6,9.801e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.63e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.078e-6,9.999e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.68e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.397e-6,1.143e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.73e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.499e-6,1.186e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.78e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.08e-6,9.989e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.83e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.406e-6,1.147e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.88e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.116e-6,1.015e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.93e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.267e-6,1.085e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),3.98e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.231e-6,1.072e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.03e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.305e-6,1.104e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.08e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.188e-6,1.05e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.13e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.158e-6,1.035e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.18e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.006e-6,9.65e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.23e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.059e-6,9.883e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.28e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.048e-6,9.831e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.33e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),8.614e-7,8.874e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.38e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.11e-6,1.015e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.43e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),8.109e-7,8.62e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.48e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.373e-6,1.135e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.53e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.006e-6,9.643e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.58e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.395e-6,1.146e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.63e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.087e-6,1.005e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.68e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.317e-6,1.113e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.73e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),8.154e-7,8.668e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.78e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.16e-6,1.042e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.83e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),9.676e-7,9.506e-8,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.88e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.223e-6,1.073e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.93e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.2e-6,1.065e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),4.98e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530006,1993,B.K.Park+,Data(B/SR/EV),1.133e-6,1.032e-7,null,,,EN(EV),1.1e+8,1.0e+7,EXC(EV),5.03e+7,,ANG(ADEG),11,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
